"SKU*","Name","Brand","Primary Supplier Name","Supplier Item Code","UPC/EAN","Pick Zone"
"10103897","Product number 2888","Unbranded/Generic","Company E","ABCDEF3010","9411234563798","WH1-RACK1"
"10103898","Product number 2889","Unbranded/Generic","Company E","ABCDEF3011","9411234563799",""
"10103899","Product number 2890","Unbranded/Generic","Company E","ABCDEF3012","9411234563800",""
"10103900","Product number 2891","Unbranded/Generic","Company E","ABCDEF3013","9411234563801",""
"10103901","Product number 2892","Unbranded/Generic","Company E","ABCDEF3014","9411234563802",""
"10103902","Product number 2893","Unbranded/Generic","Company E","ABCDEF3015","9411234563803",""
"10103903","Product number 2894","Unbranded/Generic","Company E","ABCDEF3016","9411234563804",""
"10103904","Product number 2895","Unbranded/Generic","Company E","ABCDEF3017","9411234563805",""
"10103905","Product number 2896","Unbranded/Generic","Company E","ABCDEF3018","9411234563806","WH1-RACK1"
"10103906","Product number 2897","Unbranded/Generic","Company E","ABCDEF3019","9411234563807","WH1-FW1"
"10103907","Product number 2898","Unbranded/Generic","Company E","ABCDEF3020","9411234563808","WH1-FW1"
"10103908","Product number 2899","Unbranded/Generic","Company E","ABCDEF3021","9411234563809","WH1-FW1"
"10103909","Product number 2900","Unbranded/Generic","Company E","ABCDEF3022","9411234563810",""
"10103910","Product number 2901","Unbranded/Generic","Company E","ABCDEF3023","9411234563811","WH1-RACK4"
"10103911","Product number 2902","Unbranded/Generic","Company E","ABCDEF3024","9411234563812",""
"10103912","Product number 2903","Unbranded/Generic","Company E","ABCDEF3025","9411234563813","WH1-RACK4"
"10103913","Product number 2904","Unbranded/Generic","Company E","ABCDEF3026","9411234563814","WH1-RACK3"
"10103914","Product number 2905","Unbranded/Generic","Company E","ABCDEF3027","9411234563815",""
"10103915","Product number 2906","Unbranded/Generic","Company E","ABCDEF3028","9411234563816",""
"10103916","Product number 2907","Unbranded/Generic","Company E","ABCDEF3029","9411234563817",""
"10103917","Product number 2908","Unbranded/Generic","Company E","ABCDEF3030","9411234563818",""
"10103918","Product number 2909","Unbranded/Generic","Company E","ABCDEF3031","9411234563819","WH1-RACK1"
"10103919","Product number 2910","Unbranded/Generic","Company E","ABCDEF3032","9411234563820",""
"10103920","Product number 2911","Unbranded/Generic","Company E","ABCDEF3033","9411234563821",""
"10103921","Product number 2912","Unbranded/Generic","Company E","ABCDEF3034","9411234563822","WH1-RACK5"
"10103922","Product number 2913","Unbranded/Generic","Company E","ABCDEF3035","9411234563823","WH1-RACK4"
"10103923","Product number 2914","Unbranded/Generic","Company E","ABCDEF3036","9411234563824",""
"10103924","Product number 2915","Unbranded/Generic","Company E","ABCDEF3037","9411234563825","WH2-ROOM4"
"10103925","Product number 2916","Unbranded/Generic","Company E","ABCDEF3038","9411234563826","WH1-RACK1"
"10103926","Product number 2917","Unbranded/Generic","Company E","ABCDEF3039","9411234563827",""
"10103927","Product number 2918","Unbranded/Generic","Company E","ABCDEF3040","9411234563828",""
"10103928","Product number 2919","Unbranded/Generic","Company E","ABCDEF3041","9411234563829","WH1-RACK2"
"10103929","Product number 2920","Unbranded/Generic","Company E","ABCDEF3042","9411234563830","WH1-RACK2"
"10103930","Product number 2921","Unbranded/Generic","Company E","ABCDEF3043","9411234563831","WH1-RACK2"
"10103931","Product number 2922","Unbranded/Generic","Company E","ABCDEF3044","9411234563832","WH1-RACK2"
"10103932","Product number 2923","Unbranded/Generic","Company E","ABCDEF3045","9411234563833","WH1-RACK2"
"10103933","Product number 2924","Unbranded/Generic","Company E","ABCDEF3046","9411234563834","WH1-RACK2"
"10103934","Product number 2925","Unbranded/Generic","Company E","ABCDEF3047","9411234563835","WH1-RACK2"
"10103935","Product number 2926","Unbranded/Generic","Company E","ABCDEF3048","9411234563836","WH1-RACK2"
"10103936","Product number 2927","Unbranded/Generic","Company E","ABCDEF3049","9411234563837","WH1-RACK2"
"10103937","Product number 2928","Unbranded/Generic","Company E","ABCDEF3050","9411234563838","WH1-RACK2"
"10103938","Product number 2929","Unbranded/Generic","Company E","ABCDEF3051","9411234563839","WH1-RACK2"
"10103939","Product number 2930","Unbranded/Generic","Company E","ABCDEF3052","9411234563840","WH1-RACK2"
"10103940","Product number 2931","Unbranded/Generic","Company E","ABCDEF3053","9411234563841","WH1-RACK2"
"10103941","Product number 2932","Unbranded/Generic","Company E","ABCDEF3054","9411234563842","WH1-RACK2"
"10103942","Product number 2933","Unbranded/Generic","Company E","ABCDEF3055","9411234563843","WH1-RACK2"
"10103943","Product number 2934","Unbranded/Generic","Company E","ABCDEF3056","9411234563844","WH1-RACK2"
"10103944","Product number 2935","Unbranded/Generic","Company E","ABCDEF3057","9411234563845","WH1-RACK2"
"10103945","Product number 2936","Unbranded/Generic","Company E","ABCDEF3058","9411234563846","WH1-RACK2"
"10103946","Product number 2937","Unbranded/Generic","Company E","ABCDEF3059","9411234563847","WH1-RACK2"
"10103947","Product number 2938","Unbranded/Generic","Company E","ABCDEF3060","9411234563848","WH1-RACK2"
"10103948","Product number 2939","Unbranded/Generic","Company E","ABCDEF3061","9411234563849","WH1-RACK2"
"10103949","Product number 2940","Unbranded/Generic","Company E","ABCDEF3062","9411234563850","WH1-RACK2"
"10103950","Product number 2941","Unbranded/Generic","Company E","ABCDEF3063","9411234563851","WH1-RACK2"
"10103951","Product number 2942","Unbranded/Generic","Company E","ABCDEF3064","9411234563852","WH1-RACK2"
"10103952","Product number 2943","Unbranded/Generic","Company E","ABCDEF3065","9411234563853","WH1-RACK2"
"10103953","Product number 2944","Unbranded/Generic","Company E","ABCDEF3066","9411234563854","WH1-RACK2"
"10103954","Product number 2945","Unbranded/Generic","Company E","ABCDEF3067","9411234563855","WH1-RACK2"
"10103955","Product number 2946","Unbranded/Generic","Company E","ABCDEF3068","9411234563856",""
"10103956","Product number 2947","Unbranded/Generic","Company E","ABCDEF3069","9411234563857",""
"10103957","Product number 2948","Unbranded/Generic","Company E","ABCDEF3070","9411234563858",""
"10103958","Product number 2949","Unbranded/Generic","Company E","ABCDEF3071","9411234563859","WH1-RACK2"
"10103959","Product number 2950","Unbranded/Generic","Company E","ABCDEF3072","9411234563860",""
"10103960","Product number 2951","Unbranded/Generic","Company E","ABCDEF3073","9411234563861","WH1-RACK3"
"10103961","Product number 2952","Unbranded/Generic","Company E","ABCDEF3074","9411234563862",""
"10103962","Product number 2953","Unbranded/Generic","Company E","ABCDEF3075","9411234563863",""
"10103963","Product number 2954","Unbranded/Generic","Company E","ABCDEF3076","9411234563864",""
"10103964","Product number 2955","Unbranded/Generic","Company E","ABCDEF3077","9411234563865",""
"10103965","Product number 2956","Unbranded/Generic","Company E","ABCDEF3078","9411234563866",""
"10103966","Product number 2957","Unbranded/Generic","Company E","ABCDEF3079","9411234563867",""
"10103967","Product number 2958","Unbranded/Generic","Company E","ABCDEF3080","9411234563868",""
"10103968","Product number 2959","Unbranded/Generic","Company E","ABCDEF3081","9411234563869",""
"10103969","Product number 2960","Unbranded/Generic","Company E","ABCDEF3082","9411234563870","WH1-RACK8"
"10103970","Product number 2961","Unbranded/Generic","Company E","ABCDEF3083","9411234563871",""
"10103971","Product number 2962","Unbranded/Generic","Company E","ABCDEF3084","9411234563872","WH1-FR1"
"10103972","Product number 2963","Unbranded/Generic","Company E","ABCDEF3085","9411234563873",""
"10103973","Product number 2964","Unbranded/Generic","Company E","ABCDEF3086","9411234563874",""
"10103974","Product number 2965","Unbranded/Generic","Company E","ABCDEF3087","9411234563875",""
"10103975","Product number 2966","Unbranded/Generic","Company E","ABCDEF3088","9411234563876",""
"10103976","Product number 2967","Unbranded/Generic","Company E","ABCDEF3089","9411234563877",""
"10103977","Product number 2968","Unbranded/Generic","Company E","ABCDEF3090","9411234563878",""
"10103978","Product number 2969","Unbranded/Generic","Company E","ABCDEF3091","9411234563879",""
"10103979","Product number 2970","Unbranded/Generic","Company E","ABCDEF3092","9411234563880",""
"10103980","Product number 2971","Unbranded/Generic","Company E","ABCDEF3093","9411234563881","WH2-ROOM1"
"10103981","Product number 2972","Unbranded/Generic","Company E","ABCDEF3094","9411234563882",""
"10103982","Product number 2973","Unbranded/Generic","Company E","ABCDEF3095","9411234563883","WH2-ROOM1"
"10103983","Product number 2974","Unbranded/Generic","Company E","ABCDEF3096","9411234563884",""
"10103984","Product number 2975","Unbranded/Generic","Company E","ABCDEF3097","9411234563885",""
"10103985","Product number 2976","Unbranded/Generic","Company E","ABCDEF3098","9411234563886",""
"10103986","Product number 2977","Unbranded/Generic","Company E","ABCDEF3099","9411234563887",""
"10103987","Product number 2978","Unbranded/Generic","Company E","ABCDEF3100","9411234563888",""
"10103988","Product number 2979","Unbranded/Generic","Company E","ABCDEF3101","9411234563889",""
"10103989","Product number 2980","Unbranded/Generic","Company E","ABCDEF3102","9411234563890","WH2-P10"
"10103990","Product number 2981","Unbranded/Generic","Company E","ABCDEF3103","9411234563891","WH2-P10"
"10103991","Product number 2982","Unbranded/Generic","Company E","ABCDEF3104","9411234563892","WH2-P10"
"10103992","Product number 2983","Unbranded/Generic","Company E","ABCDEF3105","9411234563893","WH1-FR2"
"10103993","Product number 2984","Unbranded/Generic","Company E","ABCDEF3106","9411234563894",""
"10103994","Product number 2985","Unbranded/Generic","Company E","ABCDEF3107","9411234563895",""
"10103995","Product number 2986","Unbranded/Generic","Company E","ABCDEF3108","9411234563896",""
"10103996","Product number 2987","Unbranded/Generic","Company E","ABCDEF3109","9411234563897",""
"10103997","Product number 2988","Unbranded/Generic","Company E","ABCDEF3110","9411234563898",""
"10103998","Product number 2989","Unbranded/Generic","Company E","ABCDEF3111","9411234563899",""
"10103999","Product number 2990","Unbranded/Generic","Company E","ABCDEF3112","9411234563900",""
"10104000","Product number 2991","Unbranded/Generic","Company E","ABCDEF3113","9411234563901",""
"10104001","Product number 2992","Unbranded/Generic","Company E","ABCDEF3114","9411234563902",""
"10104002","Product number 2993","Unbranded/Generic","Company E","ABCDEF3115","9411234563903",""
"10104003","Product number 2994","Unbranded/Generic","Company E","ABCDEF3116","9411234563904",""
"10104004","Product number 2995","Unbranded/Generic","Company E","ABCDEF3117","9411234563905","WH1-FW2"
"10104005","Product number 2996","Unbranded/Generic","Company E","ABCDEF3118","9411234563906","WH1-FW1"
"10104006","Product number 2997","Unbranded/Generic","Company E","ABCDEF3119","9411234563907",""
"10104007","Product number 2998","Unbranded/Generic","Company E","ABCDEF3120","9411234563908",""
"10104008","Product number 2999","Unbranded/Generic","Company E","ABCDEF3121","9411234563909","WH1-R2B"
"10104009","Product number 3000","Unbranded/Generic","Company E","ABCDEF3122","9411234563910",""
"10104010","Product number 3001","Unbranded/Generic","Company E","ABCDEF3123","9411234563911","WH1-R2B"
"10104011","Product number 3002","Unbranded/Generic","Company E","ABCDEF3124","9411234563912",""
"10104012","Product number 3003","Unbranded/Generic","Company E","ABCDEF3125","9411234563913",""
"10104013","Product number 3004","Unbranded/Generic","Company E","ABCDEF3126","9411234563914",""
"10104014","Product number 3005","Unbranded/Generic","Company E","ABCDEF3127","9411234563915","WH1-R2B"
"10104015","Product number 3006","Unbranded/Generic","Company E","ABCDEF3128","9411234563916","WH1-R2B"
"10104016","Product number 3007","Unbranded/Generic","Company E","ABCDEF3129","9411234563917",""
"10104017","Product number 3008","Unbranded/Generic","Company E","ABCDEF3130","9411234563918","WH1-R2B"
"10104018","Product number 3009","Unbranded/Generic","Company E","ABCDEF3131","9411234563919","WH1-R2B"
"10104019","Product number 3010","Unbranded/Generic","Company E","ABCDEF3132","9411234563920","WH1-R2B"
"10104020","Product number 3011","Unbranded/Generic","Company E","ABCDEF3133","9411234563921",""
"10104021","Product number 3012","Unbranded/Generic","Company E","ABCDEF3134","9411234563922",""
"10104022","Product number 3013","Unbranded/Generic","Company E","ABCDEF3135","9411234563923",""
"10104023","Product number 3014","Unbranded/Generic","Company E","ABCDEF3136","9411234563924","WH1-R2B"
"10104024","Product number 3015","Unbranded/Generic","Company E","ABCDEF3137","9411234563925",""
"10104025","Product number 3016","Unbranded/Generic","Company E","ABCDEF3138","9411234563926",""
"10104026","Product number 3017","Unbranded/Generic","Company E","ABCDEF3139","9411234563927",""
"10104027","Product number 3018","Unbranded/Generic","Company E","ABCDEF3140","9411234563928",""
"10104028","Product number 3019","Unbranded/Generic","Company E","ABCDEF3141","9411234563929","WH1-R2B"
"10104029","Product number 3020","Unbranded/Generic","Company E","ABCDEF3142","9411234563930",""
"10104030","Product number 3021","Unbranded/Generic","Company E","ABCDEF3143","9411234563931",""
"10104031","Product number 3022","Unbranded/Generic","Company E","ABCDEF3144","9411234563932",""
"10104032","Product number 3023","Unbranded/Generic","Company E","ABCDEF3145","9411234563933",""
"10104033","Product number 3024","Unbranded/Generic","Company E","ABCDEF3146","9411234563934",""
"10104034","Product number 3025","Unbranded/Generic","Company E","ABCDEF3147","9411234563935",""
"10104035","Product number 3026","Unbranded/Generic","Company E","ABCDEF3148","9411234563936","WH1-R2B"
"10104036","Product number 3027","Unbranded/Generic","Company E","ABCDEF3149","9411234563937",""
"10104037","Product number 3028","Unbranded/Generic","Company E","ABCDEF3150","9411234563938","WH1-FW1"
"10104038","Product number 3029","Unbranded/Generic","Company E","ABCDEF3151","9411234563939",""
"10104039","Product number 3030","Unbranded/Generic","Company E","ABCDEF3152","9411234563940",""
"10104040","Product number 3031","Unbranded/Generic","Company E","ABCDEF3153","9411234563941","WH1-R2B"
"10104041","Product number 3032","Unbranded/Generic","Company E","ABCDEF3154","9411234563942",""
"10104042","Product number 3033","Unbranded/Generic","Company E","ABCDEF3155","9411234563943","WH1-R2B"
"10104043","Product number 3034","Unbranded/Generic","Company E","ABCDEF3156","9411234563944",""
"10104044","Product number 3035","Unbranded/Generic","Company E","ABCDEF3157","9411234563945",""
"10104045","Product number 3036","Unbranded/Generic","Company E","ABCDEF3158","9411234563946",""
"10104046","Product number 3037","Unbranded/Generic","Company E","ABCDEF3159","9411234563947","WH1-R2B"
"10104047","Product number 3038","Unbranded/Generic","Company E","ABCDEF3160","9411234563948",""
